word_id,hanzi,pinyin,meaning,hsk_level,is_compound
3224,手指,shǒuzhǐ,finger,3,1
3225,首都,shǒudū,capital,3,1
3226,首先,shǒuxiān,First,3,1
3227,受伤,shòushāng,Injured,3,1
3228,书架,shūjià,bookshelf,3,1
3229,输入,shūrù,import; input,3,1
3230,熟人,shú rén,acquaintance,3,1
3231,属于,shǔyú,belong to,3,1
3232,数量,shùliàng,quantity,3,1
3233,双方,shuāngfāng,both sides,3,1
3234,思想,sīxiǎng,thought,3,1
3235,速度,sùdù,speed,3,1
3236,所长,suǒ zhǎng,superintendent,3,1
3237,谈话,tán huà,conversation; talk; chat,3,1
3238,谈判,tánpàn,negotiation,3,1
3239,特色,tèsè,characteristic,3,1
3240,提前,tíqián,Advance,3,1
3241,提问,tíwèn,Put questions to,3,1
3242,题目,tímù,subject,3,1
3243,体会,tǐhuì,Experience,3,1
3244,体现,tǐxiàn,Reflect,3,1
3245,体验,tǐyàn,experience; taste,3,1
3246,天空,tiānkōng,sky,3,1
3247,调整,tiáozhěng,adjustment,3,1
3248,跳高,tiào gāo,high jump,3,1
3249,跳舞,tiàowǔ,dance,3,1
3250,跳远,tiào yuǎn,long jump; broad jump,3,1
3251,铁路,tiě lù,railway; railroad,3,1
3252,听力,tīng lì,hearing; aural comprehension,3,1
3253,听众,tīng zhòng,audience; listeners,3,1
3254,停止,tíng zhǐ,stop; cease; suspend; call off; halt,3,1
3255,通常,tōngcháng,usually,3,1
3256,通信,tōng xìn,communicate; correspond,3,1
3257,同意,tóngyì,Agree,3,1
3258,痛苦,tòngkǔ,Pain,3,1
3259,头脑,tóu nǎo,mind; brain,3,1
3260,突出,tūchū,prominent,3,1
3261,突然,tūrán,suddenly,3,1
3262,图画,tú huà,drawing; picture; painting,3,1
3263,团结,tuánjié,Unite,3,1
3264,团体,tuántǐ,group,3,1
3265,推动,tuī dòng,promote; push forward; give impetus to,3,1
3266,推广,tuīguǎng,Extension,3,1
3267,推进,tuī jìn,advance; carry forward; push on; give impetus to,3,1
3268,推开,tuī kāi,push away,3,1
3269,退出,tuì chū,drop out; quit; withdraw,3,1
3270,退休,tuìxiū,retire,3,1
3271,外交,wàijiāo,diplomacy,3,1
3272,外面,wài miàn,outside; outdoors; outward appearance,3,1
3273,外文,wài wén,foreign language,3,1
3274,完美,wánměi,perfect,3,1
3275,完善,wánshàn,"perfect, consummate",3,1
3276,完整,wánzhěng,complete,3,1
3277,玩具,wánjù,Toys,3,1
3278,往往,wǎngwǎng,Often,3,1
3279,危害,wēihài,Harm,3,1
3280,危险,wēixiǎn,danger,3,1
3281,伟大,wěidà,great,3,1
3282,卫生,wèi shēng,hygiene; health; sanitation,3,1
3283,卫生间,wèishēngjiān,toilet,3,1
3284,为了,wèile,in order to,3,1
3285,温暖,wēnnuǎn,warm,3,1
3286,文化,wénhuà,Culture,3,1
3287,文件,wénjiàn,file,3,1
3288,文明,wénmíng,civilization,3,1
3289,文学,wénxué,literature,3,1
3290,文章,wénzhāng,Article,3,1
3291,文字,wénzì,"writing, character",3,1
3292,握手,wòshǒu,Handshake,3,1
3293,屋子,wūzi,House,3,1
3294,武器,wǔqì,arms,3,1
3295,武术,wǔshù,A martial art,3,1
3296,舞台,wǔ tái,stage; arena,3,1
3297,西部,xī bù,west,3,1
3298,希望,xīwàng,hope,3,1
3299,下来,xià lái,come down; get down,3,1
3300,下面,xià miàn,below; under; next,3,1
3301,下去,xià qù,go down; descend; go on; continue,3,1
3302,先进,xiānjìn,advanced,3,1
3303,显得,xiǎnde,Appear,3,1
3304,显然,xiǎnrán,Obviously,3,1
3305,显示,xiǎnshì,display,3,1
3306,现场,xiànchǎng,scene,3,1
3307,现代,xiàndài,modern,3,1
3308,现金,xiànjīn,cash,3,1
3309,现实,xiànshí,reality,3,1
3310,现象,xiànxiàng,phenomenon,3,1
3311,相比,xiāng bǐ,compare; compare to,3,1
3312,相当,xiāngdāng,Quite,3,1
3313,相关,xiāngguān,correlate,3,1
3314,相互,xiāng hù,mutual; reciprocal; each other,3,1
3315,相似,xiāngsì,Be similar,3,1
3316,香蕉,xiāngjiāo,Banana,3,1
3317,消费,xiāofèi,consumption,3,1
3318,消失,xiāoshī,disappear,3,1
3319,消息,xiāoxi,message,3,1
3320,效果,xiàoguǒ,Effect,3,1
3321,写作,xiězuò,writing,3,1
3322,信封,xìnfēng,envelope,3,1
3323,信任,xìnrèn,trust,3,1
3324,行李,xíng lǐ,luggage; baggage,3,1
3325,形成,xíngchéng,formation,3,1
3326,形式,xíngshì,form,3,1
3327,形象,xíngxiàng,image,3,1
3328,形状,xíngzhuàng,shape,3,1
3329,幸福,xìngfú,happiness,3,1
3330,幸运,xìngyùn,Lucky,3,1
3331,性别,xìngbié,Gender,3,1
3332,性格,xìnggé,character,3,1
3333,修改,xiūgǎi,modify,3,1
3334,需求,xūqiú,demand,3,1
3335,需要,xūyào,Need,3,1
3336,宣布,xuānbù,Announce,3,1
3337,宣传,xuānchuán,Propaganda,3,1
3338,选手,xuǎnshǒu,Player,3,1
3339,学费,xué fèi,tuition fee; tuition; school fee,3,1
3340,训练,xùnliàn,train,3,1
3341,压力,yālì,pressure,3,1
3342,眼前,yǎn qián,now; at the moment; before one’s eyes,3,1
3343,演唱,yǎn chàng,sing,3,1
3344,演唱会,yǎn chàng huì,concert,3,1
3345,演出,yǎnchū,show,3,1
3346,演员,yǎnyuán,"performer, actor",3,1
3347,阳光,yángguāng,Sunshine,3,1
3348,要是,yàoshi,If,3,1
3349,衣架,yī jià,hanger; clothes stand; clothes tree,3,1
3350,一切,yíqiè,everything,3,1
3351,以来,yǐlái,Since,3,1
3352,一方面,yì fāng miàn,on the one hand,3,1
3353,艺术,yìshù,Art,3,1
3354,意外,yìwài,Accident,3,1
3355,意义,yìyì,Significance,3,1
3356,因此,yīncǐ,therefore,3,1
3357,银牌,yín pái,silver medal,3,1
3358,印象,yìnxiàng,impression,3,1
3359,应当,yīng dāng,should; ought to,3,1
3360,迎接,yíngjiē,"meet, pick, welcome",3,1
3361,营养,yíngyǎng,Nutrition,3,1
3362,影视,yǐng shì,film and television,3,1
3363,应用,yìngyòng,application,3,1
3364,优点,yōudiǎn,Advantage,3,1
3365,优势,yōushì,advantage,3,1
3366,由于,yóuyú,Because,3,1
3367,邮件,yóu jiàn,mail; post; postal matter,3,1
3368,邮票,yóu piào,postage stamp; stamp,3,1
3369,邮箱,yóu xiāng,postbox; mailbox,3,1
3370,游戏,yóuxì,Game,3,1
3371,游泳,yóuyǒng,Swimming,3,1
3372,有的是,yǒu de shì,have plenty of; there’s no lack of,3,1
3373,有利,yǒulì,favourable; beneficial,3,1
3374,有效,yǒu xiào,effective; valid,3,1
3375,预报,yùbào,prediction,3,1
3376,预防,yùfáng,Prevention,3,1
3377,预计,yù jì,expected; estimate,3,1
3378,预习,yùxí,Preview,3,1
3379,服务员,fú wù yuán,a person engaged in some field of activity (waiter; waitress; server),3,1
3380,员工,yuángōng,employee,3,1
3381,愿望,yuànwàng,desire,3,1
3382,乐队,yuè duì,orchestra; band,3,1
3383,运输,yùnshū,transport,3,1
3384,杂志,zázhì,Magazine,3,1
3385,早已,zǎo yǐ,long ago; for a long time,3,1
3386,造成,zàochéng,cause,3,1
3387,责任,zérèn,responsibility,3,1
3388,增加,zēngjiā,increase,3,1
3389,增长,zēng zhǎng,increase; grow,3,1
3390,展开,zhǎnkāi,Open,3,1
3391,真实,zhēnshí,real,3,1
3392,争取,zhēngqǔ,strive for,3,1
3393,整个,zhěnggè,Whole,3,1
3394,整理,zhěnglǐ,Arrangement,3,1
3395,整齐,zhěngqí,neat,3,1
3396,整体,zhěngtǐ,Whole,3,1
3397,整天,zhěng tiān,all day long,3,1
3398,整整,zhěng zhěng,whole; full,3,1
3399,正式,zhèngshì,formal,3,1
3400,证件,zhèngjiàn,Certificates,3,1
3401,证据,zhèngjù,evidence,3,1
3402,证明,zhèngmíng,Prove,3,1
3403,支持,zhīchí,Support,3,1
3404,支付,zhī fù,pay money; defray,3,1
3405,直播,zhíbō,on live,3,1
3406,直到,zhí dào,until,3,1
3407,值得,zhíde,Worth,3,1
3408,职工,zhí gōng,staff; worker,3,1
3409,职业,zhíyè,Occupation,3,1
3410,只好,zhǐhǎo,have to,3,1
3411,只是,zhǐ shì,merely; only; just,3,1
3412,只有,zhǐ yǒu,only,3,1
3413,指出,zhǐ chū,point out; indicate,3,1
3414,指导,zhǐdǎo,guidance,3,1
3415,至今,zhìjīn,so far,3,1
3416,至少,zhìshǎo,at least,3,1
3417,志愿,zhì yuàn,volunteer; aspiration; wish,3,1
3418,志愿者,zhìyuànzhě,Volunteer,3,1
3419,制定,zhìdìng,Formulate,3,1
3420,制度,zhìdù,system,3,1
3421,制造,zhìzào,Manufacture,3,1
3422,制作,zhìzuò,Make,3,1
3423,中部,zhōng bù,central section; middle part,3,1
3424,中华民族,zhōng huá mín zú,Chinese nation,3,1
3425,终于,zhōngyú,finally,3,1
3426,种子,zhǒngzi,seed,3,1
3427,重大,zhòngdà,significant,3,1
3428,周围,zhōuwéi,around,3,1
3429,主持,zhǔchí,Host,3,1
3430,主动,zhǔdòng,active,3,1
3431,主任,zhǔrèn,Headmaster,3,1
3432,主意,zhǔyi,idea,3,1
3433,主张,zhǔzhāng,opinion,3,1
3434,注意,zhùyì,Be careful,3,1
3435,抓住,zhuā zhù,catch; catch hold of; grip; capture,3,1
3436,专家,zhuānjiā,expert,3,1
3437,专门,zhuānmén,specialized,3,1
3438,专题,zhuāntí,special collection,3,1
3439,专业,zhuānyè,major,3,1
3440,转变,zhuǎnbiàn,change,3,1
3441,状况,zhuàngkuàng,status,3,1
3442,状态,zhuàngtài,state,3,1
3443,资格,zīgé,Qualifications,3,1
3444,资金,zījīn,capital,3,1
3445,子女,zǐ nǚ,child; sons and daughters,3,1
3446,自从,zìcóng,Since,3,1
3447,自动,zìdòng,automatic,3,1
3448,自觉,zìjué,Conscious,3,1
3449,自然,zìrán,natural,3,1
3450,自身,zì shēn,oneself; self,3,1
3451,自主,zìzhǔ,Autonomy,3,1
3452,总结,zǒngjié,summary,3,1
3453,总是,zǒngshì,always,3,1
3454,足够,zú gòu,enough; ample; sufficient,3,1
3455,足球,zú qiú,soccer; football,3,1
3456,组合,zǔhé,combination,3,1
3457,左右,zuǒyòu,About,3,1
3458,作品,zuòpǐn,works,3,1
3459,作者,zuòzhě,author,3,1
3460,做客,zuò kè,be a guest,3,1
3461,阿姨,āyí,aunt,4,1
3462,矮小,ǎi xiǎo,short and small; low and small; undersized,4,1
3463,爱国,ài guó,love one’s country; be patriotic,4,1
3464,爱护,àihù,Care,4,1
3465,安置,ānzhì,put; arrange for,4,1
3466,按时,ànshí,on time,4,1
3467,暗示,ànshì,suggest secretly,4,1
3468,巴士,bā shì,bus,4,1
3469,百货,bǎi huò,department store; general merchandise,4,1
3470,摆动,bǎi dòng,swing; sway; oscillate;vibrate,4,1
3471,摆脱,bǎituō,cast off,4,1
3472,办事,bàn shì,handle affairs; work,4,1
3473,包裹,bāoguǒ,package,4,1
3474,包含,bāohán,Contain,4,1
3475,包括,bāokuò,Include,4,1
3476,宝宝,bǎo bao,baby; darling,4,1
3477,宝贝,bǎobèi,baby,4,1
3478,宝贵,bǎoguì,valuable,4,1
3479,宝石,bǎo shí,gemstone; gem; cameo; precious stone,4,1
3480,保密,bǎomì,secrecy,4,1
3481,保守,bǎoshǒu,Conservative,4,1
3482,背景,bèijǐng,background,4,1
3483,被迫,bèi pò,be compelled; be forced; be constrained,4,1
3484,本科,běnkē,Undergraduate,4,1
3485,比分,bǐ fēn,score,4,1
3486,毕业,bìyè,graduation,4,1
3487,毕业生,bì yè shēng,graduate,4,1
3488,避免,bìmiǎn,avoid,4,1
3489,辩论,biànlùn,Debate,4,1
3490,标志,biāozhì,sign,4,1
3491,表情,biǎoqíng,Expression,4,1
3492,表扬,biǎoyáng,Praise,4,1
3493,冰箱,bīngxiāng,Refrigerator,4,1
3494,冰雪,bīng xuě,ice and snow,4,1
3495,不要紧,búyàojǐn,Never mind,4,1
3496,不在乎,bú zài hū,not mind; not care,4,1
3497,不管,bùguǎn,no matter,4,1
3498,不然,bùrán,otherwise,4,1
3499,布置,bùzhì,Arrangement,4,1
3500,步行,bù xíng,go on foot; walk,4,1
3501,材料,cáiliào,Materials,4,1
3502,财产,cáichǎn,property,4,1
3503,财富,cáifù,wealth,4,1
3504,采访,cǎifǎng,interview,4,1
3505,参考,cānkǎo,Reference resources,4,1
3506,参与,cānyù,participate in,4,1
3507,操场,cāochǎng,Playground,4,1
3508,操作,cāozuò,operation,4,1
3509,测量,cèliáng,measure,4,1
3510,测试,cè shì,test; examination,4,1
3511,茶叶,chá yè,tea; tea-leaves,4,1
3512,产品,chǎnpǐn,product,4,1
3513,长途,chángtú,Long-distance,4,1
3514,常识,chángshí,common sense,4,1
3515,唱片,chàng piàn,record; disc; phonogram,4,1
3516,抄写,chāo xiě,copy; transcribe,4,1
3517,潮流,cháoliú,Trend,4,1
3518,潮湿,cháoshī,damp,4,1
3519,彻底,chèdǐ,thorough,4,1
3520,沉默,chénmò,silent,4,1
3521,沉重,chénzhòng,heavy,4,1
3522,称赞,chēngzàn,Praise,4,1
3523,成人,chéngrén,adult,4,1
3524,诚实,chéngshí,honest,4,1
3525,诚信,chéng xìn,honesty; integrity,4,1
3526,承担,chéngdān,bear,4,1
3527,承认,chéngrèn,Admit,4,1
3528,承受,chéngshòu,bear,4,1
3529,程序,chéngxù,program,4,1
3530,吃惊,chījīng,Be amazed,4,1
3531,迟到,chídào,Late,4,1
3532,尺寸,chǐ cùn,size; measurement; dimension,4,1
3533,尺子,chǐzi,Ruler,4,1
3534,充电,chōng diàn,recharge; charge,4,1
3535,充电器,chōngdiànqì,Charger,4,1
3536,充分,chōngfèn,To the full,4,1
3537,虫子,chóng zi,insect; worm; bug,4,1
3538,抽奖,chōu jiǎng,lottery; lottery draw,4,1
3539,抽烟,chōuyān,smoking,4,1
3540,出色,chūsè,excellent; outstanding,4,1
3541,出售,chū shòu,offer for sale; sell,4,1
3542,出席,chūxí,Attend,4,1
3543,处于,chǔ yú,be in; be (in a certain condition),4,1
3544,穿上,chuān shàng,put on,4,1
3545,传统,chuántǒng,tradition,4,1
3546,窗户,chuānghu,Window,4,1
3547,窗台,chuāng tái,windowsill; sill,4,1
3548,窗子,chuāng zi,window,4,1
3549,春季,chūn jì,spring; springtime,4,1
3550,纯净水,chún jìng shuǐ,pure water,4,1
3551,词汇,cíhuì,vocabulary,4,1
3552,此外,cǐwài,in addition,4,1
3553,刺激,cìjī,stimulate,4,1
3554,从此,cóngcǐ,from then on,4,1
3555,粗心,cūxīn,careless,4,1
3556,促进,cùjìn,Promote,4,1
3557,促使,cùshǐ,Urge,4,1
3558,促销,cù xiāo,promotion,4,1
3559,措施,cuòshī,Measures,4,1
3560,答案,dá’àn,Answer,4,1
3561,打败,dǎ bài,defeat; beat; be defeated,4,1
3562,打雷,dǎ léi,thunder,4,1
3563,打扫,dǎsǎo,Clean,4,1
3564,打折,dǎzhé,Discount,4,1
3565,打针,dǎzhēn,To make an injection,4,1
3566,大巴,dà bā,bus,4,1
3567,大多,dà duō,mostly; for the most part,4,1
3568,大方,dàfang,generous,4,1
3569,大哥,dà gē,big brother; elder brother,4,1
3570,大规模,dà guī mó,large-scale; extensive,4,1
3571,大会,dà huì,convention; general meeting; General Assembly,4,1
3572,大姐,dà jiě,elder sister,4,1
3573,大楼,dà lóu,building; large building,4,1
3574,大陆,dà lù,continent; mainland,4,1
3575,大妈,dà mā,aunt; father’s elder brother’s wife,4,1
3576,大型,dàxíng,large,4,1
3577,大爷,dà ye,uncle; father’s elder brother,4,1
3578,大众,dà zhòng,public; the masses; people,4,1
3579,代替,dàitì,replace,4,1
3580,待遇,dàiyù,treatment,4,1
3581,担保,dānbǎo,assure; hypothecate,4,1
3582,担任,dānrèn,To serve as,4,1
3583,担心,dānxīn,Worry,4,1
3584,单纯,dānchún,Simple,4,1
3585,单调,dāndiào,monotonous,4,1
3586,单独,dāndú,Alone,4,1
3587,导游,dǎoyóu,Guide,4,1
3588,导致,dǎozhì,cause,4,1
3589,倒闭,dǎobì,Collapse,4,1
3590,倒车,dào chē,back a car; reverse,4,1
3591,得意,déyì,Proud,4,1
3592,灯光,dēng guāng,light; stage lighting,4,1
3593,登记,dēngjì,register,4,1
3594,登录,dēnglù,Sign in,4,1
3595,登山,dēng shān,mountaineer; mountain-climbing,4,1
3596,的确,díquè,indeed; be certain to,4,1
3597,敌人,dírén,Enemy,4,1
3598,地面,dì miàn,ground; floor; surface,4,1
3599,地位,dìwèi,status,4,1
3600,地下,dì xià,underground; subterranean; secret,4,1
3601,地址,dìzhǐ,address,4,1
3602,典型,diǎnxíng,typical,4,1
3603,点名,diǎn míng,rollcall; mention sb. by name,4,1
3604,电灯,diàn dēng,electric light,4,1
3605,电动车,diàn dòng chē,electric car,4,1
3606,电梯,diàntī,Elevator.,4,1
3607,电源,diànyuán,power supply,4,1
3608,冬季,dōng jì,winter,4,1
3609,动画片,dònghuàpiàn,Cartoon,4,1
3610,动摇,dòng yáo,shake; vacillate; waver; be indecisive,4,1
3611,豆腐,dòufu,tofu,4,1
3612,独立,dúlì,Independent,4,1
3613,独特,dútè,unique,4,1
3614,独自,dú zì,alone; by oneself; one’s own,4,1
3615,堵车,dǔchē,Traffic jam,4,1
3616,肚子,dùzi,belly,4,1
3617,度过,dùguò,Spend,4,1
3618,锻炼,duànliàn,Physical exercise,4,1
3619,对比,duìbǐ,Contrast,4,1
3620,对付,duìfu,deal with,4,1
3621,对于,duìyú,about,4,1
3622,多次,duō cì,repeatedly; many a time,4,1
3623,多年,duō nián,many years,4,1
3624,多样,duō yàng,diversity,4,1
3625,多种,duō zhǒng,multiple; various; diversified; manifold,4,1
3626,恶心,ěxin,disgusting,4,1
3627,儿童,értóng,children,4,1
3628,而是,ér shì,but,4,1
3629,耳机,ěr jī,earphone; headphone; headset,4,1
3630,二手,èr shǒu,second hand,4,1
3631,发挥,fāhuī,Develop,4,1
3632,发票,fāpiào,invoice,4,1
3633,发烧,fāshāo,Have a fever,4,1
3634,法官,fǎ guān,judge,4,1
3635,法律,fǎlǜ,Law,4,1
3636,法院,fǎyuàn,Court,4,1
3637,翻译,fānyì,translate,4,1
3638,反而,fǎn’ér,Instead,4,1
3639,反映,fǎnyìng,reflect,4,1
3640,方案,fāng’àn,programme,4,1
3641,方针,fāngzhēn,policy,4,1
3642,放松,fàngsōng,Relax,4,1
3643,分布,fēnbù,distribution,4,1
3644,分散,fēnsàn,Dispersed,4,1
3645,分手,fēnshǒu,Break up,4,1
3646,分为,fēn wéi,divide into,4,1
3647,分之,… fēn zhī …,fractional number,4,1
3648,纷纷,fēnfēn,one after another,4,1
3649,奋斗,fèndòu,Struggle,4,1
3650,风格,fēnggé,style,4,1
3651,风景,fēngjǐng,Scenery,4,1
3652,风俗,fēngsú,Customs,4,1
3653,封闭,fēngbì,close,4,1
3654,否则,fǒuzé,otherwise,4,1
3655,夫妇,fūfù,couple,4,1
3656,夫妻,fū qī,man and wife,4,1
3657,夫人,fūrén,Madam,4,1
3658,符号,fúhào,Symbol,4,1
3659,符合,fúhé,accord with,4,1
3660,付出,fù chū,pay out,4,1
3661,负担,fùdān,burden,4,1
3662,附近,fùjìn,nearby,4,1
3663,复制,fùzhì,copy,4,1
3664,改善,gǎishàn,Improve,4,1
3665,改正,gǎizhèng,correction,4,1
3666,概括,gàikuò,Generalization,4,1
3667,感兴趣,gǎnxìngqù,be intretested in,4,1
3668,高潮,gāocháo,climax,4,1
3669,高价,gāo jià,high price,4,1
3670,高尚,gāoshàng,noble,4,1
3671,高铁,gāo tiě,high-speed train; high-speed rail,4,1
3672,格外,géwài,especially,4,1
3673,隔开,gé kāi,separate; space out; separation; partition,4,1
3674,个别,gèbié,individual,4,1
3675,个体,gètǐ,individual,4,1
3676,各个,gè gè,each,4,1
3677,根据,gēnjù,according to,4,1
3678,工程,gōng chéng,engineering; project,4,1
3679,公元,gōngyuán,A.D.,4,1
3680,供应,gōng yìng,supply; provide,4,1
3681,构成,gòuchéng,constitute,4,1
3682,构造,gòu zào,structure; construction,4,1
3683,购买,gòu mǎi,buy; purchase,4,1
3684,购物,gòuwù,Shopping,4,1
3685,骨头,gǔtou,Bone,4,1
3686,固定,gùdìng,fixed,4,1
3687,关闭,guānbì,close; shut,4,1
3688,关于,guānyú,about,4,1
3689,官方,guānfāng,by the government official,4,1
3690,光临,guānglín,presence,4,1
3691,光盘,guāngpán,CD,4,1
3692,规律,guīlǜ,Law,4,1
3693,规模,guīmó,scale,4,1
3694,规则,guīzé,rule,4,1
3695,果实,guǒshí,fruit,4,1
3696,过分,guòfèn,excessive,4,1
3697,海水,hǎi shuǐ,seawater; brine; sea,4,1
3698,海鲜,hǎixiān,seafood,4,1
3699,含量,hán liàng,content,4,1
3700,含义,hányì,signification; meanings,4,1
3701,含有,hán yǒu,contain; have,4,1
3702,寒假,hánjià,The winter vacation,4,1
3703,寒冷,hán lěng,cold; frigid; chill; frigidity,4,1
3704,行业,hángyè,industry,4,1
3705,航班,hángbān,flight,4,1
3706,航空,hángkōng,aviation,4,1
3707,毫米,háomǐ,millimeter,4,1
3708,毫升,háo shēng,milliliter,4,1
3709,好友,hǎo yǒu,friend,4,1
3710,号码,hàomǎ,number,4,1
3711,合同,hétong,contract,4,1
3712,黑暗,hēi àn,dark; darkness; murk,4,1
3713,红包,hóng bāo,red envelope; red packet,4,1
3714,后头,hòu tou,back,4,1
3715,呼吸,hūxī,breathing,4,1
3716,忽视,hūshì,Ignore,4,1
3717,护士,hùshi,Nurse,4,1
3718,怀念,huáiniàn,Miss,4,1
3719,怀疑,huáiyí,doubt,4,1
3720,缓解,huǎnjiě,relieve,4,1
3721,黄瓜,huáng guā,cucumber; cuke,4,1
3722,黄金,huángjīn,gold,4,1
3723,回复,huí fù,reply,4,1
3724,汇报,huìbào,report,4,1
3725,汇率,huìlǜ,exchange rate,4,1
3726,婚礼,hūnlǐ,wedding,4,1
3727,伙伴,huǒbàn,Partner,4,1
3728,或许,huòxǔ,maybe; probably,4,1
3729,获得,huòdé,Get,4,1
3730,获奖,huò jiǎng,win a prize; receive an award,4,1
3731,获取,huò qǔ,gain; obtain,4,1
3732,几乎,jīhū,almost,4,1
3733,机构,jīgòu,mechanism,4,1
3734,机遇,jīyù,Opportunity,4,1
3735,积累,jīlěi,accumulation,4,1
3736,激动,jīdòng,Excited,4,1
3737,激烈,jīliè,fierce,4,1
3738,及格,jígé,pass,4,1
3739,极其,jíqí,extremely,4,1
3740,即将,jíjiāng,soon,4,1
3741,急忙,jímáng,Hastily,4,1
3742,集合,jíhé,aggregate,4,1
3743,记载,jìzǎi,Record,4,1
3744,纪律,jìlǜ,discipline,4,1
3745,技巧,jìqiǎo,Skill,4,1
3746,季度,jìdù,quarter (of a year),4,1
3747,季节,jìjié,Season,4,1
3748,既然,jìrán,Since,4,1
3749,加班,jiābān,overtime work,4,1
3750,加入,jiā rù,add; mix; join; become a member,4,1
3751,加油站,jiāyóuzhàn,Gas station,4,1
3752,家务,jiāwù,Housework,4,1
3753,假如,jiǎrú,If,4,1
3754,坚固,jiāngù,strong,4,1
3755,检测,jiǎn cè,detect; test,4,1
3756,减肥,jiǎnféi,Reduce weight,4,1
3757,减少,jiǎnshǎo,reduce,4,1
3758,简历,jiǎnlì,resume,4,1
3759,健身,jiànshēn,workout,4,1
3760,渐渐,jiàn jiàn,gradually; step by step,4,1
3761,讲究,jiǎngjiu,"Pay attention to, stress",4,1
3762,讲座,jiǎngzuò,Lecture,4,1
3763,奖金,jiǎngjīn,bonus,4,1
3764,奖学金,jiǎng xué jīn,scholarship; fellowship,4,1
3765,降低,jiàngdī,reduce,4,1
3766,降价,jiàng jià,cut price; reduce price,4,1
3767,降落,jiàngluò,land,4,1
3768,降温,jiàng wēn,lower the temperature; drop in temperature,4,1
3769,交换,jiāohuàn,exchange,4,1
3770,交际,jiāojì,communication,4,1
3771,教授,jiàoshòu,professor,4,1
3772,教训,jiàoxùn,lesson,4,1
3773,阶段,jiēduàn,stage,4,1
3774,街道,jiēdào,Street,4,1
3775,节省,jiéshěng,save,4,1
3776,结构,jiégòu,structure,4,1
3777,结论,jiélùn,conclusion,4,1
3778,姐妹,jiě mèi,sisters,4,1
3779,解释,jiěshì,explain,4,1
3780,尽快,jǐnkuài,as soon as possible,4,1
3781,紧密,jǐn mì,close; inseparable,4,1
3782,尽力,jìnlì,Try the best,4,1
3783,进口,jìnkǒu,Imported,4,1
3784,近代,jìndài,Modern,4,1
3785,禁止,jìnzhǐ,prohibit,4,1
3786,经典,jīngdiǎn,classics; scriptures,4,1
3787,精力,jīnglì,energy,4,1
3788,竟然,jìngrán,Unexpectedly,4,1
3789,镜头,jìngtóu,Camera lens,4,1
3790,镜子,jìngzi,Mirror,4,1
3791,究竟,jiūjìng,exactly,4,1
3792,酒吧,jiǔbā,Bar,4,1
3793,居民,jūmín,residents,4,1
3794,居住,jūzhù,live,4,1
3795,巨大,jùdà,huge,4,1
3796,具备,jùbèi,"Have, possess",4,1
3797,距离,jùlí,distance,4,1
3798,聚会,jùhuì,Party,4,1
3799,角色,juésè,role,4,1
3800,开花,kāi huā,flower; bloom; blossom,4,1
3801,开水,kāishuǐ,Boiling water,4,1
3802,看不起,kànbuqǐ,Despise,4,1
3803,看来,kàn lái,it seems; it appears,4,1
3804,看望,kànwàng,visit,4,1
3805,考察,kǎochá,Investigate,4,1
3806,考虑,kǎolǜ,Consider,4,1
3807,可见,kějiàn,So,4,1
3808,空间,kōngjiān,space,4,1
3809,口袋,kǒu dài,pocket,4,1
3810,口语,kǒu yǔ,spoken language,4,1
3811,会计,kuàijì,accountant,4,1
3812,快递,kuài dì,express delivery,4,1
3813,宽广,kuān guǎng,broad; vast; extensive,4,1
3814,矿泉水,kuàngquánshuǐ,Mineral water,4,1
3815,扩大,kuòdà,Expand,4,1
3816,扩展,kuò zhǎn,expand; extend; spread; develop,4,1
3817,括号,kuò hào,brackets; parentheses,4,1
3818,垃圾,lā jī,rubbish; garbage; refuse; waste,4,1
3819,拉开,lā kāi,pull open; undraw; zip,4,1
3820,来不及,láibují,There’s not enough time,4,1
3821,来得及,láidejí,In time,4,1
3822,来源,láiyuán,source,4,1
3823,老公,lǎo gōng,husband,4,1
3824,老家,lǎo jiā,hometown; home state,4,1
3825,老婆,lǎopó,wife,4,1
3826,老实,lǎoshi,honest,4,1
3827,乐趣,lèqù,pleasure,4,1
3828,泪水,lèi shuǐ,tear; teardrop,4,1
3829,类型,lèixíng,type,4,1
3830,冷静,lěngjìng,calm down,4,1
3831,厘米,límǐ,centimeter,4,1
3832,离不开,lí bù kāi,can’t do without,4,1
3833,力气,lìqi,Strength,4,1
3834,历史,lìshǐ,History,4,1
3835,立即,lìjí,immediately,4,1
3836,利息,lìxī,accrual; interest,4,1
3837,利益,lìyì,interest,4,1
3838,良好,liánghǎo,good,4,1
3839,粮食,liángshi,foodstuff,4,1
3840,两边,liǎng biān,both sides,4,1
3841,疗养,liáo yǎng,recuperate; convalesce,4,1
3842,了不起,liǎobuqǐ,Amazing,4,1
3843,了解,liǎojiě,understand,4,1
3844,列车,lièchē,train,4,1
3845,列入,liè rù,included in,4,1
3846,列为,liè wéi,be classified as; listed as,4,1
3847,临时,línshí,temporary,4,1
3848,零食,língshí,snacks,4,1
3849,流传,liúchuán,spread,4,1
3850,楼梯,lóu tī,stairs; staircase; stairway,4,1
3851,陆地,lùdì,land,4,1
3852,陆续,lùxù,One after another,4,1
3853,录取,lùqǔ,matriculate,4,1
3854,律师,lǜshī,Lawyer,4,1
3855,轮船,lúnchuán,Ship,4,1
